'!##l4Y=9'		'30'	'2'	'71'	'625000'	'1'	'ТЮМЕНЬ'	'УЛ.УРИЦКОГО,36'	'047130000'	'ТЮМЕНСКИЙ ФКБ "МОСКОВСКИЙ КАПИТАЛ"(ООО)'	'МОСКОВСКИЙ КАПИТАЛ'	'047130614'			'01'			'(3452)453481,453482'	'3044/7'	'93897862'	25.05.06		'30101810400000000614'	23.03.06		
'E|O=o!w7'		'30'	'2'	'97'	'428020'	'1'	'ЧЕБОКСАРЫ'	'УЛ.ПЕТРОВА,2'	'049706001'	'ЧЕБОКСАРСКИЙ ФИЛИАЛ ОАО "АИКБ "ТАТФОНДБАНК"'	'ТАТФОНДБАНК'	'049706772'			'01'			'(8352)611055'	'3058/9'	'94072537'	06.04.06		'30101810800000000772'	23.03.06		
'ZlJe=)go'		'30'	'2'	'24'	'153000'	'1'	'ИВАНОВО'	'УЛ.ВАРЕНЦОВОЙ,13'	'042406001'	'ФИЛИАЛ ОАО"БАШЭКОНОМБАНК"В Г.ИВАНОВО'	'БАШЭКОНОМБАНК'	'042406796'			'02'			'(4932)306546'	'2436/1'	'79086179'	20.04.06		'30101810200000000796'	27.03.06		
'XjWbfxBj'		'30'	'2'	'22'	'603000'	'1'	'НИЖНИЙ НОВГОРОД'	'УЛ.БОЛЬШАЯ ПОКРОВСКАЯ,93Б'	'042282000'	'НИЖЕГОРОДСКИЙ ФИЛИАЛ ОАО КБ "АГРОИМПУЛЬС"'	'АГРОИМПУЛЬС'	'042282839'			'01'			'(831)2757758'	'514/8'	'93755004'	24.07.07		'30101810200000000839'	30.03.06		
'-aSDdph!'		'30'	'2'	'05'	'690002'	'1'	'ВЛАДИВОСТОК'	'ПР.ОСТРЯКОВА,24'	'040507001'	'ФИЛИАЛ "АТБ" (ОАО) В Г. ВЛАДИВОСТОК'	'АТБ'	'040507872'			'01'			'(4232)308530,308521'	'1810/13'	'79617181'	25.10.06		'30101810600000000872'	03.04.06		
'Y@?umFt6'		'30'	'2'	'08'	'680030'	'1'	'ХАБАРОВСК'	'УЛ.ПАВЛОВИЧА,13,ПОМ.1'	'040813001'	'ФСКБ ПРИМОРЬЯ "ПРИМСОЦБАНК" В Г.ХАБАРОВСКЕ'	'ПРИМСОЦБАНК'	'040813896'			'01'			'(4212)412512'	'2733/5'	'79299367'	20.04.06		'30101810700000000896'	03.04.06		
'Hr4xjb&&'		'30'	'2'	'20'	'394036'	'1'	'ВОРОНЕЖ'	'УЛ.ФРИДРИХА ЭНГЕЛЬСА,8Б'	'042007001'	'ФИЛИАЛ АКБ "ИНТРАСТБАНК" (ОАО) В Г. ВОРОНЕЖЕ'	'ИНТРАСТБАНК'	'042007711'			'01'			'(4732)553945'	'3144/3'	'94003128'	27.04.06		'30101810800000000711'	03.04.06		
'N(uH07O>'		'30'	'2'	'98'	'677000'	'1'	'ЯКУТСК'	'ПР.ЛЕНИНА,19'	'049805001'	'ФИЛИАЛ "АТБ"(ОАО) В Г.ЯКУТСК'	'АТБ'	'049805701'			'01'			'(4112)444751'	'1810/16'		21.08.06		'30101810900000000701'	06.04.06		
'F9U$(b3-'		'30'	'2'	'08'	'680000'	'1'	'ХАБАРОВСК'	'УЛ.ТУРГЕНЕВА,46,ЛИТ.В'	'040813001'	'ХАБАРОВСКИЙ ФИЛИАЛ ОАО "БАЛТИЙСКИЙ БАНК"'	'БАЛТИЙСКИЙ БАНК'	'040813846'			'01'			'(4212)410164'	'128/27'	'79299663'	21.07.06		'30101810200000000846'	10.04.06		
'Eh&I2TPd'		'30'	'2'	'36'	'443041'	'1'	'САМАРА'	'УЛ.КРАСНОАРМЕЙСКАЯ,75'	'043602000'	'САМАРСКИЙ ФИЛИАЛ АКБ "СОЮЗ" (ОАО)'	'СОЮЗ'	'043602845'			'01'			'(846)2427387'	'2307/8'	'93602105'	27.04.06		'30101810700000000845'	10.04.06		
'$f1YEYDV'		'30'	'2'	'38'	'305000'	'1'	'КУРСК'	'КРАСНАЯ ПЛ.,2/4'	'043807001'	'ФКБ "ЮНИАСТРУМ БАНК" (ООО) В КУРСКЕ'	'ЮНИАСТРУМ БАНК'	'043807725'			'01'			'(4712)520353'	'2771/30'	'78757614'	29.05.06		'30101810100000000725'	10.04.06		
'DQrLNRFB'		'30'	'2'	'80'	'450076'	'1'	'УФА'	'УЛ.ГАФУРИ,54'	'048071000'	'УФИМСКИЙ ФИЛИАЛ ОАО АКБ "РОСБАНК"'	'РОСБАНК'	'048071939'			'01'			'(347)2516442'	'2272/82'	'94253629'	07.02.07		'30101810900000000939'	10.04.06		
'3463(i5t'		'30'	'2'	'92'	'420022'	'1'	'КАЗАНЬ'	'УЛ.КАЮМА НАСЫРИ,1/5'	'049205001'	'ТАТАРСТАНСКИЙ РФ ОАО "РОССЕЛЬХОЗБАНК"'	'РОССЕЛЬХОЗБАНК'	'049205706'			'01'			'(843)2939990,2939020'	'3349/67'	'94303818'	24.04.06		'30101810400000000706'	10.04.06		
'xdE!&NJC'		'20'	'1'	'45'	'119048'	'1'	'МОСКВА'	'УЛ.УСАЧЕВА,33 СТР.1'	'044525000'	'ООО "АМЕРИКЭН ЭКСПРЕСС БАНК"'	'АМЕРИКЭН ЭКСПРЕСС БАНК'	'044525717'			'01'			'(495)9338400'	'3460'	'93316747'	12.04.06		'30101810400000000717'	13.04.06		
'+5sX7Qux'		'30'	'2'	'50'	'630091'	'1'	'НОВОСИБИРСК'	'УЛ.КРЫЛОВА,4'	'045017000'	'НОВОСИБИРСКИЙ ФИЛИАЛ ОАО "БАЛТИЙСКИЙ БАНК"'	'БАЛТИЙСКИЙ БАНК'	'045017748'			'01'			'(383)2204989'	'128/23'	'94882176'	23.08.07		'30101810500000000748'	13.04.06		
'xxwrna4Y'		'30'	'2'	'78'	'152934'	'1'	'РЫБИНСК'	'УЛ.ЛОМОНОСОВА/ГЕРЦЕНА,19/20;18'	'047885000'	'ФИЛИАЛ "РЫБИНСКИЙ" КБ "БФГ-КРЕДИТ" (ООО)'	'РЫБИНСКИЙ'	'047885757'			'02'			'(48525)280057'	'3068/3'	'94523081'	05.06.06		'30101810600000000757'	13.04.06		
'sC-nhI)*'		'30'	'2'	'11'	'163000'	'1'	'АРХАНГЕЛЬСК'	'УЛ.К.МАРКСА,15'	'041117001'	'АРХАНГЕЛЬСКИЙ ФИЛИАЛ ОАО "БАЛТИЙСКИЙ БАНК"'	'БАЛТИЙСКИЙ БАНК'	'041117987'			'01'			'(8182)462580'	'128/22'	'79074042'	10.04.07		'30101810400000000987'	17.04.06		
'@@tS6f$T'		'30'	'2'	'18'	'400087'	'1'	'ВОЛГОГРАД'	'УЛ.НЕВСКАЯ,11А'	'041806001'	'ВОЛГОГРАДСКИЙ ФИЛИАЛ ОАО "БАЛТИЙСКИЙ БАНК"'	'БАЛТИЙСКИЙ БАНК'	'041806881'			'01'			'(8442)336464,367913'	'128/26'	'93537046'	24.07.06		'30101810500000000881'	17.04.06		
'P#9NM|M)'		'30'	'2'	'25'	'664007'	'1'	'ИРКУТСК'	'УЛ.ДЕКАБРЬСКИХ СОБЫТИЙ,100'	'042520001'	'ИРКУТСКИЙ ФИЛИАЛ ОАО "БАЛТИЙСКИЙ БАНК"'	'БАЛТИЙСКИЙ БАНК'	'042520701'			'01'			'(3952)566695,294477'	'128/24'	'94208008'	24.07.06		'30101810000000000701'	17.04.06		
'2e=a7bdq'		'30'	'2'	'47'	'183025'	'1'	'МУРМАНСК'	'УЛ.ПОЛЯРНЫЕ ЗОРИ,47'	'044705001'	'ФИЛИАЛ ОАО "ТРАНСКРЕДИТБАНК" В Г. МУРМАНСКЕ'	'ТРАНСКРЕДИТБАНК'	'044705797'			'01'			'(8152)426474'	'2142/26'	'76982230'	01.06.06		'30101810600000000797'	20.04.06		
'GV%Npom-'		'30'	'2'	'60'	'344010'	'1'	'РОСТОВ-НА-ДОНУ'	'УЛ.ГОРОДА ВОЛОС,8А'	'046027000'	'ФИЛИАЛ ОАО КБ "МАСТ-БАНК" "РОСТОВСКИЙ"'	'МАСТ-БАНК'	'046027246'			'01'			'(863)2429752,2429757'	'3267/3'	'95021217'	24.07.07		'30101810700000000246'	20.04.06		
'oce7jvqL'		'30'	'2'	'65'	'620043'	'1'	'ЕКАТЕРИНБУРГ'	'УЛ.НАЧДИВА ВАСИЛЬЕВА,1,ЛИТ.Т'	'046577001'	'ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ОАО "БАЛТИЙСКИЙ БАНК"'	'БАЛТИЙСКИЙ БАНК'	'046577901'			'01'			'(343)2179300'	'128/25'	'94369450'	24.08.06		'30101810600000000901'	20.04.06		
'bLtMSO@c'		'30'	'2'	'94'	'426000'	'1'	'ИЖЕВСК'	'УЛ.РОДНИКОВАЯ,72-1'	'049401001'	'ИЖЕВСКИЙ ФИЛИАЛ ОАО КБ "АГРОИМПУЛЬС"'	'АГРОИМПУЛЬС'	'049401729'			'01'			'(3412)439500,404260'	'514/9'	'79965539'	10.11.06		'30101810900000000729'	20.04.06		
'uSsf&scA'		'30'	'2'	'94'	'426003'	'1'	'ИЖЕВСК'	'УЛ.ПУШКИНСКАЯ,126А'	'049401001'	'ФИЛИАЛ ОАО "ТРАНСКРЕДИТБАНК" В Г.ИЖЕВСКЕ'	'ТРАНСКРЕДИТБАНК'	'049401730'			'01'			'(3412)529265'	'2142/25'	'79962877'	12.05.06		'30101810300000000730'	20.04.06		
'#WWfm=U2'		'30'	'2'	'12'	'414024'	'1'	'АСТРАХАНЬ'	'УЛ.АХШАРУМОВА,3А'	'041203001'	'АСТРАХАНСКИЙ ФИЛИАЛ КБ "РЭБ" (ЗАО)'	'РЭБ'	'041203788'			'01'				'2211/8'	'93933227'	15.05.06		'30101810000000000788'	24.04.06		
'Aam)rcq2'		'30'	'2'	'36'	'443010'	'1'	'САМАРА'	'УЛ.ЧАПАЕВСКАЯ,178'	'043601001'	'САМАРСКИЙ ФИЛИАЛ ЗАО ММБ'	'САМАРСКИЙ ФИЛИАЛ ЗАО ММБ'	'043601777'			'01'			'(846)2673360,2673350'	'1/7'	'93607901'	21.09.06		'30101810800000000777'	24.04.06		
'83=h0j-T'		'30'	'2'	'60'	'344010'	'1'	'РОСТОВ-НА-ДОНУ'	'ПР.М.НАГИБИНА,7А'	'046015001'	'ФИЛИАЛ "ЮЖНЫЙ" КБ "ИНВЕСТРАСТБАНК" (ООО)'	'ЮЖНЫЙ'	'046015247'			'01'			'(863)2910140'	'3128/1'	'79227847'	13.06.06		'30101810900000000247'	27.04.06		
'C%$2nLPZ'		'30'	'2'	'78'	'150049'	'1'	'ЯРОСЛАВЛЬ'	'УЛ.РЫБИНСКАЯ,46'	'047888001'	'ЯРОСЛАВСКИЙ ФИЛИАЛ ЗАО "РУСЬ-БАНК"'	'РУСЬ-БАНК'	'047888705'			'02'			'(4852)582472'	'3073/11'	'94524962'	20.11.06		'30101810200000000705'	27.04.06		
'zN&w?IK9'		'30'	'2'	'94'	'426000'	'1'	'ИЖЕВСК'	'УЛ.РЕВОЛЮЦИОННАЯ,217'	'049401001'	'ФАКБ "СЛАВЯНСКИЙ БАНК" (ЗАО) В ИЖЕВСКЕ'	'СЛАВЯНСКИЙ БАНК'	'049401731'			'01'			'(3412)764812'	'383/7'	'79965798'	22.05.06		'30101810600000000731'	27.04.06		
'%&oAFOxu'		'30'	'2'	'45'	'141500'	'1'	'СОЛНЕЧНОГОРСК МОСК.ОБЛ.'	'МКР-Н РЕКИНЦО,14'	'044552000'	'ФИЛИАЛ "МОСКОВСКИЙ" ООО "БАШИНВЕСТБАНК"'	'МОСКОВСКИЙ'	'044552524'			'01'			'(49626)47615'	'2189/2'	'93693792'	06.07.06		'30101810000000000524'	05.05.06		
'z5ek(ZsS'		'30'	'2'	'50'	'630102'	'1'	'НОВОСИБИРСК'	'УЛ.КИРОВА,44'	'045017000'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.НОВОСИБИРСКЕ'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.НОВОСИ'	'045017749'			'01'			'(383)2021002'	'1000/57'	'94899662'	08.08.07		'30101810800000000749'	05.05.06		
'6dMXJG-I'		'30'	'2'	'97'	'428003'	'1'	'ЧЕБОКСАРЫ'	'УЛ.ЭНГЕЛЬСА,3-1'	'049706001'	'ФКБ "ЮНИАСТРУМ БАНК" (ООО) В ЧЕБОКСАРАХ'	'ЮНИАСТРУМ БАНК'	'049706773'			'01'				'2771/27'	'94070521'	04.06.07		'30101810100000000773'	05.05.06		
'XrzB@Gu-'	'ЛИКВ'	'91'	'1'	'45'	'109240'	'1'	'МОСКВА'	'ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4'	'044583001'	'КУ ООО КБ "РОСКОМВЕТЕРАНБАНК" - ГК АСВ'	'РОСКОМВЕТЕРАНБАНК'	'044583761'	'002161461'	'201791'	'01'			'(495)7253121,ДОБ.4415'	'1847'		06.05.06		'30101810100000000761'	06.05.06		
'ZJ79YuT>'		'30'	'2'	'03'	'350000'	'1'	'КРАСНОДАР'	'УЛ.ДЛИННАЯ,94'	'040349001'	'КРАСНОДАРСКИЙ Ф-Л АКБ "ПРОМСВЯЗЬБАНК"'	'ПРОМСВЯЗЬБАНК'	'040349563'			'01'				'3251/33'	'95074082'	14.09.06		'30101810100000000563'	18.05.06		
'zOzW#iAX'		'30'	'2'	'22'	'603000'	'1'	'НИЖНИЙ НОВГОРОД'	'УЛ.МАКСИМА ГОРЬКОГО,117'	'042202001'	'ПОВОЛЖСКИЙ Ф-Л ЗАО "РАЙФФАЙЗЕНБАНК АВСТРИЯ"'	'РАЙФФАЙЗЕНБАНК АВСТРИЯ'	'042202847'			'01'			'(831)4317000,4317028'	'3292/6'	'94875294'	20.09.07		'30101810300000000847'	18.05.06		
'%M=hHZsI'	'ЛИКВ'	'91'	'1'	'45'	'102240'	'1'	'МОСКВА'	'ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4'	'044583001'	'КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ ООО"ДЕЛНА БАНК"-ГК АСВ'	'ДЕЛНА БАНК'	'044583589'			'01'			'(495)7440196'	'971'		11.12.06		'30101810900000000589'	18.05.06		
'+h!1GHj='		'30'	'2'	'63'	'410012'	'1'	'САРАТОВ'	'УЛ.КИСЕЛЕВА,65'	'046311001'	'САРАТОВСКИЙ ФАБ "ОРГРЭСБАНК" (ОАО)'	'ОРГРЭСБАНК'	'046311853'			'01'			'(8452)735078,735074'	'3016/4'	'93028971'	12.04.07		'30101810600000000853'	18.05.06		
'4=iq8R06'		'30'	'2'	'65'	'620075'	'1'	'ЕКАТЕРИНБУРГ'	'УЛ.КАРЛА ЛИБКНЕХТА,5'	'046577001'	'ФИЛИАЛ "УРАЛЬСКИЙ" ООО КБ "АГРОПРОМКРЕДИТ"'	'УРАЛЬСКИЙ'	'046577995'			'01'			'(343)3711756,3715675'	'2880/12'	'95005626'	09.04.07		'30101810700000000995'	18.05.06		
'@xn6T!?I'		'30'	'2'	'80'	'450000'	'1'	'УФА'	'УЛ.ЛЕНИНА,32/1'	'048073001'	'ФИЛИАЛ "БАШКОРТОСТАН" ОАО "АЛЬФА-БАНК"'	'БАШКОРТОСТАН'	'048073940'			'01'			'(347)2734957'	'1326/35'	'94264981'	07.02.07		'30101810100000000940'	18.05.06		
'Ffb6<QI-'		'30'	'2'	'45'	'123100'	'1'	'МОСКВА'	'СТУДЕНЕЦКИЙ ПЕР.,4 СТР.12'	'044552000'	'ФИЛИАЛ АБ "СНБ" (ЗАО) В Г.МОСКВЕ'	'СНБ'	'044552542'			'01'			'(495)7396456'	'2720/5'	'94496266'	13.06.06		'30101810600000000542'	25.05.06		
'FP?rMO|='		'30'	'2'	'01'	'656049'	'1'	'БАРНАУЛ'	'ПР.КРАСНОАРМЕЙСКИЙ,75Б'	'040173001'	'БАРНАУЛЬСКИЙ ФИЛИАЛ ОАО "АК БАРС" БАНК'	'АК БАРС'	'040173720'			'02'			'(3852)623098,623609'	'2590/35'	'94985634'	25.10.07		'30101810100000000720'	29.05.06		
'c)*PtSBp'		'30'	'2'	'45'	'121069'	'1'	'МОСКВА'	'УЛ.М.МОЛЧАНОВКА,4'	'044552000'	'МОСКОВСКИЙ ФИЛИАЛ ОАО "МАКСВЕЛЛ БАНК"'	'МАКСВЕЛЛ БАНК'	'044552423'			'01'			'(495)2233888'	'625/1'	'94496237'	01.06.07		'30101810800000000423'	29.05.06		
'3k9bNaQR'		'30'	'2'	'65'	'620109'	'1'	'ЕКАТЕРИНБУРГ'	'УЛ.КРАУЛЯ,53'	'046551000'	'ФИЛИАЛ "ЕКАТЕРИНБУРГСКИЙ" ОАО КБ "МЕЧЕЛ-БАНК"'	'ЕКАТЕРИНБУРГСКИЙ'	'046551914'			'01'			'(343)3803500,3803503'	'419/5'	'95786730'	02.07.07		'30101810600000000914'	29.05.06		
'U?>uuCJK'		'30'	'2'	'36'	'443010'	'1'	'САМАРА'	'УЛ.КРАСНОАРМЕЙСКАЯ,1'	'043601001'	'САМАРСКИЙ ФИЛИАЛ ОАО КБ "СИБКОНТАКТ"'	'СИБКОНТАКТ'	'043601817'			'01'			'(846)2698051'	'1915/5'	'94964833'	16.06.06		'30101810100000000817'	01.06.06		
'*nD6ivn8'	'ЛИКВ'	'91'	'1'	'45'	'109240'	'1'	'МОСКВА'	'ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4'	'044579000'	'КУ ОАО "МАРКЕТИНГБАНК" ГК "АСВ"'	'МАРКЕТИНГБАНК'	'044579586'			'01'			'(495)7253121,Д.4415,4417'	'689'		01.06.06		'30101810100000000586'	01.06.06		
'CuA4=PCq'		'30'	'2'	'45'	'143406'	'1'	'КРАСНОГОРСК МОСКОВСК.ОБЛ.'	'УЛ.ЦИОЛКОВСКОГО,6'	'044579000'	'ПОДМОСКОВНЫЙ ФИЛИАЛ ОАО АКБ "РОСБАНК"'	'РОСБАНК'	'044579650'			'01'			'(495)5808041'	'2272/83'	'93707940'	27.08.07		'30101810900000000650'	01.06.06		
'UBKCd<|0'		'30'	'2'	'52'	'644043'	'1'	'ОМСК'	'УЛ.КОММУНИСТИЧЕСКАЯ,20'	'045209001'	'ОМСКИЙ ФИЛИАЛ АКБ "АБСОЛЮТ БАНК" (ЗАО)'	'АБСОЛЮТ БАНК'	'045209842'			'01'			'(3812)231433,231487'	'2306/2'	'94706137'	13.06.06		'30101810100000000842'	01.06.06		
'gt7B>-E-'		'30'	'2'	'08'	'680000'	'1'	'ХАБАРОВСК'	'УЛ.КОМСОМОЛЬСКАЯ,102'	'040813001'	'ХАБАРОВСКИЙ ФИЛИАЛ ОАО "ВОСТОККРЕДИТБАНК"'	'ВОСТОККРЕДИТБАНК'	'040813758'			'01'				'922/1'	'95256251'	03.07.06		'30101810000000000758'	05.06.06		
'2S>k!(Zh'		'30'	'2'	'40'	'194044'	'1'	'САНКТ-ПЕТЕРБУРГ'	'Б.САМПСОНИЕВСКИЙ ПР.,28,К.1'	'044030001'	'ФИЛИАЛ ОАО КБ СТРОЙКРЕДИТ В С-ПЕТЕРБУРГЕ'	'ФИЛИАЛ ОАО КБ СТРОЙКРЕДИТ В С-'	'044030802'			'01'			'(812)5916431'	'18/13'		26.10.06		'30101810500000000802'	05.06.06		
'dTv=r9BV'		'30'	'2'	'69'	'634061'	'1'	'ТОМСК'	'ПР.ФРУНЗЕ,96А'	'046902001'	'ТОМСКИЙ ФИЛИАЛ ЗАО "РУСЬ-БАНК"'	'РУСЬ-БАНК'	'046902700'			'01'			'(3822)473481,473487'	'3073/12'	'95114522'	04.07.07		'30101810900000000700'	05.06.06		
'gKkWDT+t'		'30'	'2'	'08'	'680000'	'1'	'ХАБАРОВСК'	'УЛ.КОМСОМОЛЬСКАЯ,80'	'040813001'	'ФИЛИАЛ ОАО "ТРАНСКРЕДИТБАНК" В Г.ХАБАРОВСКЕ'	'ТРАНСКРЕДИТБАНК'	'040813852'			'01'			'(4212)420352,311780'	'2142/27'	'95255636'	16.08.06		'30101810100000000852'	08.06.06		
'#Ijljkk<'		'30'	'2'	'45'	'115191'	'1'	'МОСКВА'	'ХОЛОДИЛЬНЫЙ ПЕР,3-1 С2 ЭТ2 П.3'	'044552000'	'"РИНКОМ" МФ АКБ "ЖЕЛЕЗНОВОДСК"'	'РИНКОМ'	'044552738'			'01'			'(495)9520102'	'1139/1'	'94496243'	09.04.07		'30101810100000000738'	08.06.06		
'KiqmNk7@'		'30'	'2'	'78'	'150000'	'1'	'ЯРОСЛАВЛЬ'	'УЛ.ЧАЙКОВСКОГО,26'	'047888001'	'ЯРОСЛАВСКИЙ ФИЛИАЛ "НОМОС-БАНКА" (ОАО)'	'НОМОС-БАНКА'	'047888709'			'02'			'(4852)304477'	'2209/11'	'94528693'	28.06.07		'30101810400000000709'	08.06.06		
'AMwyh6V&'		'30'	'2'	'78'	'150030'	'1'	'ЯРОСЛАВЛЬ'	'УЛ.ГОГОЛЯ,2'	'047888001'	'ФИЛИАЛ АКБ "ФОРА-БАНК" (ЗАО) В Г.ЯРОСЛАВЛЬ'	'ФОРА-БАНК'	'047888710'			'02'			'(4852)423698,423678'	'1885/2'	'95771875'	26.03.07		'30101810800000000710'	08.06.06		
'*tLFWl*x'		'30'	'2'	'83'	'360000'	'1'	'НАЛЬЧИК'	'УЛ.ЛЕРМОНТОВА,33'	'048327001'	'ФИЛИАЛ В Г. НАЛЬЧИК ЗАО АКБ "ТЕКСБАНК"'	'ТЕКСБАНК'	'048327720'			'01'			'(8662)420529'	'2756/2'	'74890038'	10.07.06		'30101810200000000720'	08.06.06		
'?Wf3e$9='		'30'	'2'	'03'	'350018'	'1'	'КРАСНОДАР'	'УЛ.ФАБРИЧНАЯ,5'	'040349001'	'КРАСНОДАРСКИЙ ФИЛИАЛ ЗАО КБ "КЕДР"'	'КЕДР'	'040349565'			'01'			'(861)2305590'	'1574/16'	'95088026'	14.09.06		'30101810700000000565'	13.06.06		
'8EiDSR4d'		'30'	'2'	'63'	'410056'	'1'	'САРАТОВ'	'МИРНЫЙ ПЕР.,4'	'046311001'	'ФИЛИАЛ "САРАТОВСКИЙ" КБ "РБР" (ЗАО)'	'САРАТОВСКИЙ'	'046311854'			'01'			'(8452)441218'	'2179/3'	'93034026'	26.06.06		'30101810900000000854'	13.06.06		
's%MJhf?G'		'30'	'2'	'36'	'443090'	'1'	'САМАРА'	'УЛ.СТАРА ЗАГОРА,52'	'043602000'	'САМАРСКИЙ ФИЛИАЛ "ТКБ" (ЗАО)'	'ТКБ'	'043602875'			'01'			'(846)2280135'	'2210/9'	'93589416'	27.07.06		'30101810000000000875'	16.06.06		
'IG&VV6VT'		'30'	'2'	'45'	'121351'	'1'	'МОСКВА'	'УЛ.ЯРЦЕВСКАЯ,11-1'	'044579000'	'ФСКБ ПРИМОРЬЯ "ПРИМСОЦБАНК" В Г.МОСКВЕ'	'ПРИМСОЦБАНК'	'044579803'			'01'			'(495)1405712'	'2733/6'	'94496295'	13.07.06		'30101810100000000803'	16.06.06		
'D=u!mh|3'		'30'	'2'	'87'	'167000'	'1'	'СЫКТЫВКАР'	'УЛ.ПЕРВОМАЙСКАЯ,78/1'	'048702001'	'ФИЛИАЛ ОАО БАНК ВТБ В Г. СЫКТЫВКАРЕ'	'ФИЛИАЛ ОАО БАНК ВТБ В Г. СЫКТЫ'	'048702724'			'01'			'(8212)215290,215309'	'1000/58'	'40815410'	13.06.07		'30101810300000000724'	16.06.06		
'qydhDENC'		'30'	'2'	'87'	'167026'	'1'	'СЫКТЫВКАР'	'ПР.БУМАЖНИКОВ,2'	'048702001'	'СЫКТЫВКАРСКИЙ ФИЛИАЛ "ТКБ" (ЗАО)'	'ТКБ'	'048702729'			'01'			'(8212)699666,665617'	'2210/7'	'40817024'	26.06.06		'30101810800000000729'	16.06.06		
'FDqEyuqa'		'30'	'2'	'07'	'357107'	'1'	'НЕВИННОМЫССК'	'УЛ.ЭНЕРГЕТИКОВ,2'	'040704000'	'НЕВИННОМЫССКИЙ ФАБ "РЕГИОН"(ОАО)'	'РЕГИОН'	'040704711'			'01'			'(86554)78394,79245'	'233/4'	'96198840'	02.04.07		'30101810100000000711'	19.06.06		
'qViHvj4F'		'30'	'2'	'03'	'350015'	'1'	'КРАСНОДАР'	'УЛ.СЕВЕРНАЯ,311/1'	'040349001'	'КУБАНСКИЙ ФИЛИАЛ ЗАО "РАЙФФАЙЗЕНБАНК АВСТРИЯ"'	'РАЙФФАЙЗЕНБАНК АВСТРИЯ'	'040349556'			'01'			'(861)2109922,2479920'	'3292/7'	'95088575'	31.08.06		'30101810900000000556'	22.06.06		
'B!eiY&XU'		'30'	'2'	'03'	'350000'	'1'	'КРАСНОДАР'	'УЛ.М.СЕДИНА/ГОГОЛЯ,60/1/84/1'	'040349001'	'ФИЛИАЛ "КРАСНОДАРСКИЙ" ОАО КБ "СОЦГОРБАНК"'	'КРАСНОДАРСКИЙ'	'040349558'			'01'			'(861)2681120,2681224'	'1827/4'	'95088539'	14.09.06		'30101810500000000558'	22.06.06		
'!Kb020Av'		'30'	'2'	'46'	'140002'	'1'	'ЛЮБЕРЦЫ'	'ОКТЯБРЬСКИЙ ПР.,112'	'044660000'	'ФИЛИАЛ АКБ "СЛАВИЯ" (ЗАО) В Г. ЛЮБЕРЦЫ'	'СЛАВИЯ'	'044660717'			'01'			'(495)9818136'	'2664/2'	'93721399'	20.07.06		'30101810100000000717'	22.06.06		
'?7h2a370'		'30'	'2'	'57'	'614000'	'1'	'ПЕРМЬ'	'УЛ.СОВЕТСКАЯ,45'	'045773001'	'ФБ "СЕВЕРНАЯ КАЗНА" ОАО В Г.ПЕРМИ'	'СЕВЕРНАЯ КАЗНА'	'045773876'			'01'			'(342)2330711'	'2083/10'	'93989475'	24.08.07		'30101810300000000876'	22.06.06		
'|>4Th-mA'		'30'	'2'	'57'	'617070'	'1'	'КРАСНОКАМСК'	'УЛ.ШКОЛЬНАЯ,14'	'045792000'	'КРАСНОКАМСКИЙ ФИЛИАЛ "ТКБ" (ЗАО)'	'ТКБ'	'045792868'			'01'			'(34273)74157,74094'	'2210/6'	'95892142'	01.12.06		'30101810500000000868'	22.06.06		
'P*EEtWBg'		'30'	'2'	'20'	'394006'	'1'	'ВОРОНЕЖ'	'УЛ.КРАСНОАРМЕЙСКАЯ,21А'	'042007001'	'ВОРОНЕЖСКИЙ ФИЛИАЛ "ТКБ" (ЗАО)'	'ТКБ'	'042007737'			'01'			'(4732)395210,395211'	'2210/8'	'94017337'	31.08.06		'30101810800000000737'	26.06.06		
'U5W<Vq>H'		'30'	'2'	'69'	'634034'	'1'	'ТОМСК'	'ПР.КИРОВА,3Б'	'046902001'	'ФИЛИАЛ ОАО "БИНБАНК" В ТОМСКЕ'	'БИНБАНК'	'046902714'			'01'			'(3822)564037'	'2562/23'	'95119123'	13.09.06		'30101810200000000714'	29.06.06		
'yCtO<As('		'30'	'0'	'82'	'367000'	'1'	'МАХАЧКАЛА'	'УЛ.АБУБАКАРОВА,12'	'048209001'	'ФКБ "ИНВЕСТИЦИОННЫЙ СОЮЗ"(ООО) В МАХАЧКАЛЕ'	'ИНВЕСТИЦИОННЫЙ СОЮЗ'	'048209758'			'01'			'(8722)681418,680634'	'637/1'	'95304240'	29.06.06		'30101810100000000758'	29.06.06		
's(c9K+XT'		'30'	'2'	'36'	'443071'	'1'	'САМАРА'	'ВОЛЖСКИЙ ПР.,37'	'043601001'	'ФИЛИАЛ "САМАРСКИЙ" АКБ "ФОРШТАДТ" (ЗАО)'	'САМАРСКИЙ'	'043601816'			'01'			'(846)2420245'	'2208/1'	'94972123'	13.07.06		'30101810800000000816'	03.07.06		
